Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-24	Rusko	Varsinais-Suomi (V)	Suomi	60.53202	22.23601		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-23	Tampere	Etelä-Häme (EH)	Suomi	61.51353	23.66251		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-22	Saarijärvi	Pohjois-Häme (PH)	Suomi	62.84811	25.48284		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	10	2026-07-21 [9:30-12:30]	Kontiolahti	Pohjois-Karjala (PK)	Suomi	62.85298	29.980425	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-20 [15:28-17:57]	Salo	Varsinais-Suomi (V)	Suomi	60.33205	23.221354	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-20	Masku, Mynämäki, Nousiainen	Varsinais-Suomi (V)	Suomi	60.7	22.1		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	15	2026-07-19 [12:00-13:20]	Joensuu	Pohjois-Karjala (PK)	Suomi	62.581109	29.822454	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-18	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.58624	25.68491	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	Runsaasti	2026-07-16	Tuusula	Uusimaa (U)	Suomi	60.36387	25.026432	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-13	Mikkeli	Etelä-Savo (ES)	Suomi	61.7	27.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-13	Turku	Varsinais-Suomi (V)	Suomi	60.48513	22.22837		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	40	2026-07-06 [17:50-18:50]	Joensuu	Pohjois-Karjala (PK)	Suomi	62.579803	29.821309	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-05	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.09685	21.74372		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	30	2026-07-01 [16:45-18:00]	Joensuu	Pohjois-Karjala (PK)	Suomi	62.580933	29.819884	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-05-24	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.09348	21.70834		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-15	Pirkkala	Etelä-Häme (EH)	Suomi	61.46921	23.6965		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-11	Lappeenranta	Etelä-Savo (ES)	Suomi	61.098203	28.225241	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-09	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.08586	21.76284		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-09	Kirkkonummi	Uusimaa (U)	Suomi	60.15223	24.56213		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-09	Savonlinna	Etelä-Savo (ES)	Suomi	61.83675	28.73674		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	2	2025-11-08	Asikkala	Etelä-Häme (EH)	Suomi	61.176919	25.553261	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-08	Imatra	Etelä-Savo (ES)	Suomi	61.20959	28.74641		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-05	Eurajoki	Satakunta (St)	Suomi	61.18666	21.6177		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-04	Turku	Varsinais-Suomi (V)	Suomi	60.43329	22.32867		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-03	Nurmijärvi	Uusimaa (U)	Suomi	60.39049	24.75478		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-11-01	Hattula, Hämeenlinna, Janakkala	Etelä-Häme (EH)	Suomi	61.1	24.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-26	Heinävesi, Kuopio, Leppävirta	Pohjois-Savo (PS)	Suomi	62.5	28.3		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-25	Laukaa	Pohjois-Häme (PH)	Suomi	62.23774	26.09219		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-25 [11:00-11:48]	Sysmä	Etelä-Häme (EH)	Suomi	61.527506	25.669435	Sure	NEUTRAL	Fourth Finnish Bird Atlas 2022–2025, observations from FinBIF Notebook
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-19	Espoo	Uusimaa (U)	Suomi	60.29267	24.57926		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-19	Espoo	Uusimaa (U)	Suomi	60.28647	24.57829		NEUTRAL	iNaturalist Suomi Finland
