Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-25	Turku	Varsinais-Suomi (V)	Suomi	60.392	22.21999		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-20	Salo	Varsinais-Suomi (V)	Suomi	60.45703	23.62346		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-20	Salo	Varsinais-Suomi (V)	Suomi	60.45716	23.62365		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-20	Kontiolahti	Pohjois-Karjala (PK)	Suomi	62.63556	29.925		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-20	Ii	Oulun Pohjanmaa (OP)	Suomi	65.56361	25.13546		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-19	Kaarina, Lieto, Masku, Nousiainen, Raisio, Rusko, Turku	Varsinais-Suomi (V)	Suomi	60.5	22.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-18	Hyvinkää	Uusimaa (U)	Suomi	60.6606	24.89627		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-18	Turku	Varsinais-Suomi (V)	Suomi	60.36139	22.11849		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-14	Espoo	Uusimaa (U)	Suomi	60.30841	24.51988		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-14	Kontiolahti	Pohjois-Karjala (PK)	Suomi	62.64657	29.6766		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-14	Turku	Varsinais-Suomi (V)	Suomi	60.46798	22.32958		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-13	Mynämäki	Varsinais-Suomi (V)	Suomi	60.74251	22.33575		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-13	Hollola	Etelä-Häme (EH)	Suomi	61.00809	25.51828		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-13	Sipoo	Uusimaa (U)	Suomi	60.349747	25.190309	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-13 [11:59]	Tampere	Etelä-Häme (EH)	Suomi	61.467839	23.81285	Sure	NEUTRAL	Notebook, general observations
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)	Kymmeniä	2025-09-12 [10:07-15:03]	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.106564	24.962162	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)	20	2025-09-12	Turku	Varsinais-Suomi (V)	Suomi	60.349698	22.19782	Sure	NEUTRAL	Notebook, general observations
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-12	Porvoo	Uusimaa (U)	Suomi	60.36711	25.74821		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-12	Muurame	Etelä-Häme (EH)	Suomi	62.09455	25.64607		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-12	Asikkala	Etelä-Häme (EH)	Suomi	61.18677	25.50333		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-11	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.220636	25.149249	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-11	Hämeenlinna	Etelä-Häme (EH)	Suomi	60.87101	24.36688		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
